AD,ED,County,Candidate,Tally
69,041,New York,Curtis A. Sliwa,22
69,041,New York,Eric L. Adams,1
69,041,New York,Irene Estrada,1
69,041,New York,Jim Walden,1
69,041,New York,Joseph Hernandez,0
69,041,New York,Zohran Kwame Mamdani,603
69,042,New York,Andrew M. Cuomo,323
69,042,New York,Curtis A. Sliwa,22
69,042,New York,Eric L. Adams,3
69,042,New York,Irene Estrada,0
69,042,New York,Jim Walden,2
69,042,New York,Joseph Hernandez,0
69,042,New York,Zohran Kwame Mamdani,662
69,043,New York,Andrew M. Cuomo,346
69,043,New York,Curtis A. Sliwa,12
69,043,New York,Eric L. Adams,1
69,043,New York,Irene Estrada,0
69,043,New York,Jim Walden,0
69,043,New York,Joseph Hernandez,1
69,043,New York,Zohran Kwame Mamdani,599
69,044,New York,Andrew M. Cuomo,174
69,044,New York,Curtis A. Sliwa,17
69,044,New York,Eric L. Adams,0
69,044,New York,Irene Estrada,0
69,044,New York,Jim Walden,2
69,044,New York,Joseph Hernandez,0
69,044,New York,Zohran Kwame Mamdani,311
69,045,New York,Andrew M. Cuomo,380
69,045,New York,Curtis A. Sliwa,24
69,045,New York,Eric L. Adams,1
69,045,New York,Irene Estrada,0
69,045,New York,Jim Walden,2
69,045,New York,Joseph Hernandez,2
69,045,New York,Zohran Kwame Mamdani,714
69,046,New York,Andrew M. Cuomo,336
69,046,New York,Curtis A. Sliwa,17
69,046,New York,Eric L. Adams,1
69,046,New York,Irene Estrada,0
69,046,New York,Jim Walden,3
69,046,New York,Joseph Hernandez,0
69,046,New York,Zohran Kwame Mamdani,498
69,047,New York,Andrew M. Cuomo,305
69,047,New York,Curtis A. Sliwa,29
69,047,New York,Eric L. Adams,0
69,047,New York,Irene Estrada,0
69,047,New York,Jim Walden,0
69,047,New York,Joseph Hernandez,1
69,047,New York,Zohran Kwame Mamdani,400
69,048,New York,Andrew M. Cuomo,472
69,048,New York,Curtis A. Sliwa,19
69,048,New York,Eric L. Adams,1
69,048,New York,Irene Estrada,2
69,048,New York,Jim Walden,2
69,048,New York,Joseph Hernandez,2
69,048,New York,Zohran Kwame Mamdani,466
69,049,New York,Andrew M. Cuomo,248
69,049,New York,Curtis A. Sliwa,24
69,049,New York,Eric L. Adams,2
69,049,New York,Irene Estrada,0
69,049,New York,Jim Walden,1
69,049,New York,Joseph Hernandez,0
69,049,New York,Zohran Kwame Mamdani,412
69,050,New York,Andrew M. Cuomo,406
69,050,New York,Curtis A. Sliwa,19
69,050,New York,Eric L. Adams,0
69,050,New York,Irene Estrada,0
69,050,New York,Jim Walden,3
69,050,New York,Joseph Hernandez,0
69,050,New York,Zohran Kwame Mamdani,554
69,051,New York,Andrew M. Cuomo,299
69,051,New York,Curtis A. Sliwa,19
69,051,New York,Eric L. Adams,0
69,051,New York,Irene Estrada,3
69,051,New York,Jim Walden,0
69,051,New York,Joseph Hernandez,1
69,051,New York,Zohran Kwame Mamdani,445
69,052,New York,Andrew M. Cuomo,391
69,052,New York,Curtis A. Sliwa,24
69,052,New York,Eric L. Adams,0
69,052,New York,Irene Estrada,3
69,052,New York,Jim Walden,2
69,052,New York,Joseph Hernandez,0
69,052,New York,Zohran Kwame Mamdani,557
69,053,New York,Andrew M. Cuomo,333
69,053,New York,Curtis A. Sliwa,12
69,053,New York,Eric L. Adams,2
69,053,New York,Irene Estrada,0
69,053,New York,Jim Walden,2
69,053,New York,Joseph Hernandez,0
69,053,New York,Zohran Kwame Mamdani,309
69,054,New York,Andrew M. Cuomo,392
69,054,New York,Curtis A. Sliwa,25
69,054,New York,Eric L. Adams,1
69,054,New York,Irene Estrada,0
69,054,New York,Jim Walden,0
69,054,New York,Joseph Hernandez,1
69,054,New York,Zohran Kwame Mamdani,481
69,055,New York,Andrew M. Cuomo,131
69,055,New York,Curtis A. Sliwa,15
69,055,New York,Eric L. Adams,0
69,055,New York,Irene Estrada,0
69,055,New York,Jim Walden,0
69,055,New York,Joseph Hernandez,0
69,055,New York,Zohran Kwame Mamdani,290
69,056,New York,Andrew M. Cuomo,319
69,056,New York,Curtis A. Sliwa,15
69,056,New York,Eric L. Adams,1
69,056,New York,Irene Estrada,0
69,056,New York,Jim Walden,1
69,056,New York,Joseph Hernandez,0
69,056,New York,Zohran Kwame Mamdani,374
69,057,New York,Andrew M. Cuomo,210
69,057,New York,Curtis A. Sliwa,12
69,057,New York,Eric L. Adams,1
69,057,New York,Irene Estrada,0
69,057,New York,Jim Walden,0
69,057,New York,Joseph Hernandez,0
69,057,New York,Zohran Kwame Mamdani,290
69,058,New York,Andrew M. Cuomo,390
69,058,New York,Curtis A. Sliwa,44
69,058,New York,Eric L. Adams,1
69,058,New York,Irene Estrada,2
69,058,New York,Jim Walden,0
69,058,New York,Joseph Hernandez,1
69,058,New York,Zohran Kwame Mamdani,581
69,059,New York,Andrew M. Cuomo,295
69,059,New York,Curtis A. Sliwa,28
69,059,New York,Eric L. Adams,1
69,059,New York,Irene Estrada,0
69,059,New York,Jim Walden,2
69,059,New York,Joseph Hernandez,0
69,059,New York,Zohran Kwame Mamdani,476
69,060,New York,Andrew M. Cuomo,415
69,060,New York,Curtis A. Sliwa,24
69,060,New York,Eric L. Adams,1
69,060,New York,Irene Estrada,0
69,060,New York,Jim Walden,0
69,060,New York,Joseph Hernandez,0
69,060,New York,Zohran Kwame Mamdani,449
69,061,New York,Andrew M. Cuomo,257
69,061,New York,Curtis A. Sliwa,15
69,061,New York,Eric L. Adams,3
69,061,New York,Irene Estrada,0
69,061,New York,Jim Walden,2
69,061,New York,Joseph Hernandez,0
69,061,New York,Zohran Kwame Mamdani,324
69,062,New York,Andrew M. Cuomo,281
69,062,New York,Curtis A. Sliwa,8
69,062,New York,Eric L. Adams,0
69,062,New York,Irene Estrada,0
69,062,New York,Jim Walden,0
69,062,New York,Joseph Hernandez,0
69,062,New York,Zohran Kwame Mamdani,296
69,063,New York,Andrew M. Cuomo,175
69,063,New York,Curtis A. Sliwa,14
69,063,New York,Eric L. Adams,3
69,063,New York,Irene Estrada,0
69,063,New York,Jim Walden,2
69,063,New York,Joseph Hernandez,1
69,063,New York,Zohran Kwame Mamdani,290
69,064,New York,Andrew M. Cuomo,172
69,064,New York,Curtis A. Sliwa,10
69,064,New York,Eric L. Adams,0
69,064,New York,Irene Estrada,0
69,064,New York,Jim Walden,2
69,064,New York,Joseph Hernandez,1
69,064,New York,Zohran Kwame Mamdani,193
69,065,New York,Andrew M. Cuomo,321
69,065,New York,Curtis A. Sliwa,20
69,065,New York,Eric L. Adams,0
69,065,New York,Irene Estrada,0
69,065,New York,Jim Walden,2
69,065,New York,Joseph Hernandez,0
69,065,New York,Zohran Kwame Mamdani,301
69,066,New York,Andrew M. Cuomo,419
69,066,New York,Curtis A. Sliwa,29
69,066,New York,Eric L. Adams,2
69,066,New York,Irene Estrada,0
69,066,New York,Jim Walden,6
69,066,New York,Joseph Hernandez,0
69,066,New York,Zohran Kwame Mamdani,501
69,067,New York,Andrew M. Cuomo,298
69,067,New York,Curtis A. Sliwa,28
69,067,New York,Eric L. Adams,3
69,067,New York,Irene Estrada,0
69,067,New York,Jim Walden,0
69,067,New York,Joseph Hernandez,2
69,067,New York,Zohran Kwame Mamdani,313
69,068,New York,Andrew M. Cuomo,375
69,068,New York,Curtis A. Sliwa,17
69,068,New York,Eric L. Adams,2
69,068,New York,Irene Estrada,0
69,068,New York,Jim Walden,0
69,068,New York,Joseph Hernandez,0
69,068,New York,Zohran Kwame Mamdani,398
69,069,New York,Andrew M. Cuomo,360
69,069,New York,Curtis A. Sliwa,21
69,069,New York,Eric L. Adams,0
69,069,New York,Irene Estrada,0
69,069,New York,Jim Walden,0
69,069,New York,Joseph Hernandez,0
69,069,New York,Zohran Kwame Mamdani,304
69,070,New York,Andrew M. Cuomo,296
69,070,New York,Curtis A. Sliwa,23
69,070,New York,Eric L. Adams,3
69,070,New York,Irene Estrada,0
69,070,New York,Jim Walden,2
69,070,New York,Joseph Hernandez,0
69,070,New York,Zohran Kwame Mamdani,334
69,071,New York,Andrew M. Cuomo,388
69,071,New York,Curtis A. Sliwa,32
69,071,New York,Eric L. Adams,1
69,071,New York,Irene Estrada,0
69,071,New York,Jim Walden,1
69,071,New York,Joseph Hernandez,0
69,071,New York,Zohran Kwame Mamdani,509
69,072,New York,Andrew M. Cuomo,296
69,072,New York,Curtis A. Sliwa,8
69,072,New York,Eric L. Adams,0
69,072,New York,Irene Estrada,1
69,072,New York,Jim Walden,1
69,072,New York,Joseph Hernandez,3
69,072,New York,Zohran Kwame Mamdani,327
69,073,New York,Andrew M. Cuomo,499
69,073,New York,Curtis A. Sliwa,27
69,073,New York,Eric L. Adams,3
69,073,New York,Irene Estrada,0
69,073,New York,Jim Walden,3
69,073,New York,Joseph Hernandez,0
69,073,New York,Zohran Kwame Mamdani,538
69,074,New York,Andrew M. Cuomo,245
69,074,New York,Curtis A. Sliwa,19
69,074,New York,Eric L. Adams,1
69,074,New York,Irene Estrada,0
69,074,New York,Jim Walden,0
69,074,New York,Joseph Hernandez,0
69,074,New York,Zohran Kwame Mamdani,360
69,075,New York,Andrew M. Cuomo,421
69,075,New York,Curtis A. Sliwa,15
69,075,New York,Eric L. Adams,1
69,075,New York,Irene Estrada,0
69,075,New York,Jim Walden,2
69,075,New York,Joseph Hernandez,0
69,075,New York,Zohran Kwame Mamdani,252
69,076,New York,Andrew M. Cuomo,200
69,076,New York,Curtis A. Sliwa,25
69,076,New York,Eric L. Adams,0
69,076,New York,Irene Estrada,0
69,076,New York,Jim Walden,0
69,076,New York,Joseph Hernandez,0
69,076,New York,Zohran Kwame Mamdani,396
70,001,New York,Andrew M. Cuomo,164
70,001,New York,Curtis A. Sliwa,14
70,001,New York,Eric L. Adams,1
70,001,New York,Irene Estrada,1
70,001,New York,Jim Walden,0
70,001,New York,Joseph Hernandez,0
70,001,New York,Zohran Kwame Mamdani,409
70,002,New York,Andrew M. Cuomo,106
70,002,New York,Curtis A. Sliwa,19
70,002,New York,Eric L. Adams,0
70,002,New York,Irene Estrada,0
70,002,New York,Jim Walden,1
70,002,New York,Joseph Hernandez,1
70,002,New York,Zohran Kwame Mamdani,242
70,003,New York,Andrew M. Cuomo,178
70,003,New York,Curtis A. Sliwa,22
70,003,New York,Eric L. Adams,1
70,003,New York,Irene Estrada,2
70,003,New York,Jim Walden,0
70,003,New York,Joseph Hernandez,2
70,003,New York,Zohran Kwame Mamdani,322
70,004,New York,Andrew M. Cuomo,155
70,004,New York,Curtis A. Sliwa,19
70,004,New York,Eric L. Adams,2
70,004,New York,Irene Estrada,0
70,004,New York,Jim Walden,2
70,004,New York,Joseph Hernandez,1
70,004,New York,Zohran Kwame Mamdani,427
70,005,New York,Andrew M. Cuomo,114
70,005,New York,Curtis A. Sliwa,13
70,005,New York,Eric L. Adams,0
70,005,New York,Irene Estrada,0
70,005,New York,Jim Walden,1
70,005,New York,Joseph Hernandez,2
70,005,New York,Zohran Kwame Mamdani,292
70,006,New York,Andrew M. Cuomo,126
70,006,New York,Curtis A. Sliwa,8
70,006,New York,Eric L. Adams,0
70,006,New York,Irene Estrada,0
70,006,New York,Jim Walden,0
70,006,New York,Joseph Hernandez,0
70,006,New York,Zohran Kwame Mamdani,257
70,007,New York,Andrew M. Cuomo,108
70,007,New York,Curtis A. Sliwa,10
70,007,New York,Eric L. Adams,1
70,007,New York,Irene Estrada,0
70,007,New York,Jim Walden,0
70,007,New York,Joseph Hernandez,0
70,007,New York,Zohran Kwame Mamdani,215
70,008,New York,Andrew M. Cuomo,90
70,008,New York,Curtis A. Sliwa,8
70,008,New York,Eric L. Adams,2
70,008,New York,Irene Estrada,0
70,008,New York,Jim Walden,1
70,008,New York,Joseph Hernandez,0
70,008,New York,Zohran Kwame Mamdani,251
70,009,New York,Andrew M. Cuomo,103
70,009,New York,Curtis A. Sliwa,13
70,009,New York,Eric L. Adams,1
70,009,New York,Irene Estrada,0
70,009,New York,Jim Walden,0
70,009,New York,Joseph Hernandez,2
70,009,New York,Zohran Kwame Mamdani,263
70,010,New York,Andrew M. Cuomo,115
70,010,New York,Curtis A. Sliwa,14
70,010,New York,Eric L. Adams,1
70,010,New York,Irene Estrada,0
70,010,New York,Jim Walden,0
70,010,New York,Joseph Hernandez,1
70,010,New York,Zohran Kwame Mamdani,248
70,011,New York,Andrew M. Cuomo,144
70,011,New York,Curtis A. Sliwa,17
70,011,New York,Eric L. Adams,4
70,011,New York,Irene Estrada,2
70,011,New York,Jim Walden,1
70,011,New York,Joseph Hernandez,1
70,011,New York,Zohran Kwame Mamdani,200
70,012,New York,Andrew M. Cuomo,101
70,012,New York,Curtis A. Sliwa,7
70,012,New York,Eric L. Adams,2
70,012,New York,Irene Estrada,1
70,012,New York,Jim Walden,0
70,012,New York,Joseph Hernandez,0
70,012,New York,Zohran Kwame Mamdani,202
70,013,New York,Andrew M. Cuomo,145
70,013,New York,Curtis A. Sliwa,28
70,013,New York,Eric L. Adams,3
70,013,New York,Irene Estrada,0
70,013,New York,Jim Walden,3
70,013,New York,Joseph Hernandez,1
70,013,New York,Zohran Kwame Mamdani,686
70,014,New York,Andrew M. Cuomo,129
70,014,New York,Curtis A. Sliwa,8
70,014,New York,Eric L. Adams,2
70,014,New York,Irene Estrada,0
70,014,New York,Jim Walden,0
70,014,New York,Joseph Hernandez,0
70,014,New York,Zohran Kwame Mamdani,357
70,015,New York,Andrew M. Cuomo,120
70,015,New York,Curtis A. Sliwa,19
70,015,New York,Eric L. Adams,2
70,015,New York,Irene Estrada,0
70,015,New York,Jim Walden,0
70,015,New York,Joseph Hernandez,0
70,015,New York,Zohran Kwame Mamdani,274
70,016,New York,Andrew M. Cuomo,154
70,016,New York,Curtis A. Sliwa,12
70,016,New York,Eric L. Adams,3
70,016,New York,Irene Estrada,1
70,016,New York,Jim Walden,0
70,016,New York,Joseph Hernandez,2
70,016,New York,Zohran Kwame Mamdani,743
70,017,New York,Andrew M. Cuomo,62
70,017,New York,Curtis A. Sliwa,13
70,017,New York,Eric L. Adams,1
70,017,New York,Irene Estrada,0
70,017,New York,Jim Walden,0
70,017,New York,Joseph Hernandez,0
70,017,New York,Zohran Kwame Mamdani,196
70,018,New York,Andrew M. Cuomo,105
70,018,New York,Curtis A. Sliwa,7
70,018,New York,Eric L. Adams,2
70,018,New York,Irene Estrada,0
70,018,New York,Jim Walden,0
70,018,New York,Joseph Hernandez,0
70,018,New York,Zohran Kwame Mamdani,506
70,019,New York,Andrew M. Cuomo,101
70,019,New York,Curtis A. Sliwa,18
70,019,New York,Eric L. Adams,2
70,019,New York,Irene Estrada,0
70,019,New York,Jim Walden,0
70,019,New York,Joseph Hernandez,1
70,019,New York,Zohran Kwame Mamdani,382
70,020,New York,Andrew M. Cuomo,160
70,020,New York,Curtis A. Sliwa,14
70,020,New York,Eric L. Adams,2
70,020,New York,Irene Estrada,0
70,020,New York,Jim Walden,3
70,020,New York,Joseph Hernandez,1
70,020,New York,Zohran Kwame Mamdani,660
70,021,New York,Andrew M. Cuomo,136
70,021,New York,Curtis A. Sliwa,14
70,021,New York,Eric L. Adams,3
70,021,New York,Irene Estrada,0
70,021,New York,Jim Walden,0
70,021,New York,Joseph Hernandez,0
70,021,New York,Zohran Kwame Mamdani,488
70,022,New York,Andrew M. Cuomo,190
70,022,New York,Curtis A. Sliwa,21
70,022,New York,Eric L. Adams,3
70,022,New York,Irene Estrada,0
70,022,New York,Jim Walden,1
70,022,New York,Joseph Hernandez,1
70,022,New York,Zohran Kwame Mamdani,474
70,023,New York,Andrew M. Cuomo,159
70,023,New York,Curtis A. Sliwa,3
70,023,New York,Eric L. Adams,4
70,023,New York,Irene Estrada,0
70,023,New York,Jim Walden,3
70,023,New York,Joseph Hernandez,2
70,023,New York,Zohran Kwame Mamdani,253
70,024,New York,Andrew M. Cuomo,141
70,024,New York,Curtis A. Sliwa,11
70,024,New York,Eric L. Adams,3
70,024,New York,Irene Estrada,0
70,024,New York,Jim Walden,1
70,024,New York,Joseph Hernandez,0
70,024,New York,Zohran Kwame Mamdani,263
70,025,New York,Andrew M. Cuomo,111
70,025,New York,Curtis A. Sliwa,10
70,025,New York,Eric L. Adams,3
70,025,New York,Irene Estrada,0
70,025,New York,Jim Walden,0
70,025,New York,Joseph Hernandez,0
70,025,New York,Zohran Kwame Mamdani,232
70,026,New York,Andrew M. Cuomo,142
70,026,New York,Curtis A. Sliwa,7
70,026,New York,Eric L. Adams,2
70,026,New York,Irene Estrada,2
70,026,New York,Jim Walden,0
70,026,New York,Joseph Hernandez,1
70,026,New York,Zohran Kwame Mamdani,537
70,027,New York,Andrew M. Cuomo,135
70,027,New York,Curtis A. Sliwa,11
70,027,New York,Eric L. Adams,3
70,027,New York,Irene Estrada,0
70,027,New York,Jim Walden,0
70,027,New York,Joseph Hernandez,0
70,027,New York,Zohran Kwame Mamdani,498
70,028,New York,Andrew M. Cuomo,136
70,028,New York,Curtis A. Sliwa,13
70,028,New York,Eric L. Adams,3
70,028,New York,Irene Estrada,0
70,028,New York,Jim Walden,0
70,028,New York,Joseph Hernandez,2
70,028,New York,Zohran Kwame Mamdani,456
70,029,New York,Andrew M. Cuomo,229
70,029,New York,Curtis A. Sliwa,16
70,029,New York,Eric L. Adams,3
70,029,New York,Irene Estrada,1
70,029,New York,Jim Walden,1
70,029,New York,Joseph Hernandez,0
70,029,New York,Zohran Kwame Mamdani,696
70,030,New York,Andrew M. Cuomo,211
70,030,New York,Curtis A. Sliwa,15
70,030,New York,Eric L. Adams,2
70,030,New York,Irene Estrada,0
70,030,New York,Jim Walden,2
70,030,New York,Joseph Hernandez,1
70,030,New York,Zohran Kwame Mamdani,596
70,031,New York,Andrew M. Cuomo,152
70,031,New York,Curtis A. Sliwa,18
70,031,New York,Eric L. Adams,1
70,031,New York,Irene Estrada,1
70,031,New York,Jim Walden,1
70,031,New York,Joseph Hernandez,0
70,031,New York,Zohran Kwame Mamdani,515
70,032,New York,Andrew M. Cuomo,124
70,032,New York,Curtis A. Sliwa,8
70,032,New York,Eric L. Adams,2
70,032,New York,Irene Estrada,0
70,032,New York,Jim Walden,0
70,032,New York,Joseph Hernandez,0
70,032,New York,Zohran Kwame Mamdani,392
70,033,New York,Andrew M. Cuomo,133
70,033,New York,Curtis A. Sliwa,9
70,033,New York,Eric L. Adams,4
70,033,New York,Irene Estrada,1
70,033,New York,Jim Walden,0
70,033,New York,Joseph Hernandez,2
70,033,New York,Zohran Kwame Mamdani,474
70,034,New York,Andrew M. Cuomo,134
70,034,New York,Curtis A. Sliwa,18
70,034,New York,Eric L. Adams,1
70,034,New York,Irene Estrada,0
70,034,New York,Jim Walden,0
70,034,New York,Joseph Hernandez,1
70,034,New York,Zohran Kwame Mamdani,465
70,035,New York,Andrew M. Cuomo,176
70,035,New York,Curtis A. Sliwa,18
70,035,New York,Eric L. Adams,1
70,035,New York,Irene Estrada,2
70,035,New York,Jim Walden,1
70,035,New York,Joseph Hernandez,1
70,035,New York,Zohran Kwame Mamdani,538
70,036,New York,Andrew M. Cuomo,177
70,036,New York,Curtis A. Sliwa,13
70,036,New York,Eric L. Adams,4
70,036,New York,Irene Estrada,2
70,036,New York,Jim Walden,0
70,036,New York,Joseph Hernandez,0
70,036,New York,Zohran Kwame Mamdani,354
70,037,New York,Andrew M. Cuomo,67
70,037,New York,Curtis A. Sliwa,5
70,037,New York,Eric L. Adams,2
70,037,New York,Irene Estrada,0
70,037,New York,Jim Walden,1
70,037,New York,Joseph Hernandez,0
70,037,New York,Zohran Kwame Mamdani,200
70,038,New York,Andrew M. Cuomo,120
70,038,New York,Curtis A. Sliwa,6
70,038,New York,Eric L. Adams,0
70,038,New York,Irene Estrada,1
70,038,New York,Jim Walden,2
70,038,New York,Joseph Hernandez,0
70,038,New York,Zohran Kwame Mamdani,308
70,039,New York,Andrew M. Cuomo,119
70,039,New York,Curtis A. Sliwa,10
70,039,New York,Eric L. Adams,5
70,039,New York,Irene Estrada,0
70,039,New York,Jim Walden,1
70,039,New York,Joseph Hernandez,1
70,039,New York,Zohran Kwame Mamdani,451
70,040,New York,Andrew M. Cuomo,108
70,040,New York,Curtis A. Sliwa,8
70,040,New York,Eric L. Adams,2
70,040,New York,Irene Estrada,1
70,040,New York,Jim Walden,0
70,040,New York,Joseph Hernandez,0
70,040,New York,Zohran Kwame Mamdani,284
70,041,New York,Andrew M. Cuomo,230
70,041,New York,Curtis A. Sliwa,13
70,041,New York,Eric L. Adams,2
70,041,New York,Irene Estrada,0
70,041,New York,Jim Walden,1
70,041,New York,Joseph Hernandez,0
70,041,New York,Zohran Kwame Mamdani,467
70,042,New York,Andrew M. Cuomo,90
70,042,New York,Curtis A. Sliwa,9
70,042,New York,Eric L. Adams,1
70,042,New York,Irene Estrada,0
70,042,New York,Jim Walden,0
70,042,New York,Joseph Hernandez,0
70,042,New York,Zohran Kwame Mamdani,146
70,043,New York,Andrew M. Cuomo,193
70,043,New York,Curtis A. Sliwa,14
70,043,New York,Eric L. Adams,6
70,043,New York,Irene Estrada,2
70,043,New York,Jim Walden,1
70,043,New York,Joseph Hernandez,0
70,043,New York,Zohran Kwame Mamdani,230
70,044,New York,Andrew M. Cuomo,272
70,044,New York,Curtis A. Sliwa,20
70,044,New York,Eric L. Adams,4
70,044,New York,Irene Estrada,1
70,044,New York,Jim Walden,0
70,044,New York,Joseph Hernandez,1
70,044,New York,Zohran Kwame Mamdani,515
70,045,New York,Andrew M. Cuomo,106
70,045,New York,Curtis A. Sliwa,12
70,045,New York,Eric L. Adams,0
70,045,New York,Irene Estrada,0
70,045,New York,Jim Walden,0
70,045,New York,Joseph Hernandez,0
70,045,New York,Zohran Kwame Mamdani,129
70,046,New York,Andrew M. Cuomo,130
70,046,New York,Curtis A. Sliwa,10
70,046,New York,Eric L. Adams,2
70,046,New York,Irene Estrada,1
70,046,New York,Jim Walden,0
70,046,New York,Joseph Hernandez,1
70,046,New York,Zohran Kwame Mamdani,141
70,047,New York,Andrew M. Cuomo,117
70,047,New York,Curtis A. Sliwa,17
70,047,New York,Eric L. Adams,1
70,047,New York,Irene Estrada,0
70,047,New York,Jim Walden,0
70,047,New York,Joseph Hernandez,2
70,047,New York,Zohran Kwame Mamdani,399
70,048,New York,Andrew M. Cuomo,100
70,048,New York,Curtis A. Sliwa,6
70,048,New York,Eric L. Adams,3
70,048,New York,Irene Estrada,1
70,048,New York,Jim Walden,0
70,048,New York,Joseph Hernandez,0
70,048,New York,Zohran Kwame Mamdani,350
70,049,New York,Andrew M. Cuomo,119
70,049,New York,Curtis A. Sliwa,8
70,049,New York,Eric L. Adams,2
70,049,New York,Irene Estrada,0
